"","term","taxon","rank","formula","estimate","std.error","statistic","p.value","p.adj.BY.rank","avg_abundance_SAM","avg_abundance_Stunting","prevalence_SAM","prevalence_Stunting"
"67","mal.typeStunting","Xanthobacteraceae","Family","`Xanthobacteraceae`~mal.type",-0.523094465314633,0.663761630291368,-0.788075781188216,0.433136159859739,1,0.000677312913037776,0.00142108941353527,0.333333333333333,0.150943396226415
"68","mal.typeStunting","Rhizobiaceae","Family","`Rhizobiaceae`~mal.type",0.758344534808955,0.5741975370075,1.3207032178528,0.190616200093212,1,0.000379682573546163,0.000239587931451528,0.125,0.358490566037736
"69","mal.typeStunting","Rhizobiales Incertae Sedis","Family","`Rhizobiales Incertae Sedis`~mal.type",-0.104409199899899,0.0696914469961119,-1.4981637546674,0.138287979072539,1,3.51605571682531e-06,0,0.0416666666666667,0
"70","mal.typeStunting","Caulobacteraceae","Family","`Caulobacteraceae`~mal.type",0.0810242838440346,0.250986346512515,0.322823472152476,0.747727213281761,1,1.07972704500302e-05,2.91671859117677e-05,0.0416666666666667,0.0566037735849057
"71","mal.typeStunting","Rhodobacteraceae","Family","`Rhodobacteraceae`~mal.type",-0.00959582286601651,0.301480684928324,-0.0318289805806228,0.974692987270254,1,3.66873333675807e-05,3.32131640699184e-05,0.0833333333333333,0.0943396226415094
"72","mal.typeStunting","Hyphomicrobiaceae","Family","`Hyphomicrobiaceae`~mal.type",0.43135656970466,0.29350273002223,1.46968503383934,0.145829638735771,1,0,5.53131103696254e-05,0,0.0943396226415094
"73","mal.typeStunting","Devosiaceae","Family","`Devosiaceae`~mal.type",0.0345471128039756,0.0515255385673279,0.670485234401445,0.504607959727031,1,0,9.9735302507146e-07,0,0.0188679245283019
"74","mal.typeStunting","Sphingomonadaceae","Family","`Sphingomonadaceae`~mal.type",0.738000565885788,0.503644456232065,1.46532053863359,0.147013299030394,1,3.4893296050529e-05,0.000276496435170174,0.0833333333333333,0.207547169811321
"75","mal.typeStunting","Magnetospirillaceae","Family","`Magnetospirillaceae`~mal.type",0.105921749375659,0.157977750949596,0.670485234401485,0.504607959727006,1,0,1.37278320027142e-05,0,0.0188679245283019
"76","mal.typeStunting","Thermoanaerobaculaceae","Family","`Thermoanaerobaculaceae`~mal.type",0.116924541197831,0.126193102826027,0.92655254985707,0.357130936780378,1,0,5.54334507697553e-06,0,0.0377358490566038
